"filename", "language", "HTML", "TypeScript", "CSS", "JSON", "XML", "JavaScript", "SCSS", "Less", "comment", "blank", "total"
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-create\patient-model.ts", "TypeScript", 0, 89, 0, 0, 0, 0, 0, 0, 0, 7, 96
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-flow-sheet\patient-flow-sheet-routing.module.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-flow-sheet\patient-flow-sheet.component.css", "CSS", 0, 0, 21, 0, 0, 0, 0, 0, 0, 1, 22
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-flow-sheet\patient-flow-sheet.component.html", "HTML", 119, 0, 0, 0, 0, 0, 0, 0, 10, 8, 137
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-flow-sheet\patient-flow-sheet.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-flow-sheet\patient-flow-sheet.component.ts", "TypeScript", 0, 402, 0, 0, 0, 0, 0, 0, 19, 44, 465
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-flow-sheet\patient-flow-sheet.module.ts", "TypeScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 2, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-others\patient-others-model.ts", "TypeScript", 0, 34, 0, 0, 0, 0, 0, 0, 0, 5, 39
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-others\patient-others-routing.module.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 3, 15
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-others\patient-others.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-others\patient-others.component.html", "HTML", 325, 0, 0, 0, 0, 0, 0, 0, 6, 1, 332
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-others\patient-others.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-others\patient-others.component.ts", "TypeScript", 0, 275, 0, 0, 0, 0, 0, 0, 4, 23, 302
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-others\patient-others.module.ts", "TypeScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 2, 23
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-allergies\patient-allergies.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-allergies\patient-allergies.component.html", "HTML", 34, 0, 0, 0, 0, 0, 0, 0, 5, 3, 42
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-allergies\patient-allergies.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-allergies\patient-allergies.component.ts", "TypeScript", 0, 59, 0, 0, 0, 0, 0, 0, 0, 5, 64
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-chief-complaint\patient-chief-complaint.component.css", "CSS", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-chief-complaint\patient-chief-complaint.component.html", "HTML", 41, 0, 0, 0, 0, 0, 0, 0, 1, 1, 43
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-chief-complaint\patient-chief-complaint.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-chief-complaint\patient-chief-complaint.component.ts", "TypeScript", 0, 79, 0, 0, 0, 0, 0, 0, 3, 15, 97
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-cpt\patient-cpt.component.css", "CSS", 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 17
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-cpt\patient-cpt.component.html", "HTML", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-cpt\patient-cpt.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-cpt\patient-cpt.component.ts", "TypeScript", 0, 118, 0, 0, 0, 0, 0, 0, 1, 17, 136
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-diagnosis\patient-diagnosis.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-diagnosis\patient-diagnosis.component.html", "HTML", 86, 0, 0, 0, 0, 0, 0, 0, 7, 7, 100
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-diagnosis\patient-diagnosis.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-diagnosis\patient-diagnosis.component.ts", "TypeScript", 0, 103, 0, 0, 0, 0, 0, 0, 4, 20, 127
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-encounter\patient-encounter.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-encounter\patient-encounter.component.html", "HTML", 116, 0, 0, 0, 0, 0, 0, 0, 11, 6, 133
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-encounter\patient-encounter.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-encounter\patient-encounter.component.ts", "TypeScript", 0, 105, 0, 0, 0, 0, 0, 0, 5, 29, 139
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-follow-up\patient-follow-up.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-follow-up\patient-follow-up.component.html", "HTML", 63, 0, 0, 0, 0, 0, 0, 0, 0, 2, 65
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-follow-up\patient-follow-up.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-follow-up\patient-follow-up.component.ts", "TypeScript", 0, 225, 0, 0, 0, 0, 0, 0, 5, 42, 272
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-icd\patient-icd.component.css", "CSS", 0, 0, 17, 0, 0, 0, 0, 0, 0, 7, 24
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-icd\patient-icd.component.html", "HTML", 101, 0, 0, 0, 0, 0, 0, 0, 2, 0, 103
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-icd\patient-icd.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-icd\patient-icd.component.ts", "TypeScript", 0, 120, 0, 0, 0, 0, 0, 0, 4, 16, 140
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-immunizations\patient-immunizations.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-immunizations\patient-immunizations.component.html", "HTML", 36, 0, 0, 0, 0, 0, 0, 0, 1, 6, 43
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-immunizations\patient-immunizations.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-immunizations\patient-immunizations.component.ts", "TypeScript", 0, 41, 0, 0, 0, 0, 0, 0, 0, 8, 49
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-impression-plan\patient-impression-plan.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-impression-plan\patient-impression-plan.component.html", "HTML", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-impression-plan\patient-impression-plan.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-impression-plan\patient-impression-plan.component.ts", "TypeScript", 0, 72, 0, 0, 0, 0, 0, 0, 6, 15, 93
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-insurance-info\patient-insurance-info.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-insurance-info\patient-insurance-info.component.html", "HTML", 36, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-insurance-info\patient-insurance-info.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-insurance-info\patient-insurance-info.component.ts", "TypeScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 9, 37
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-prescriptions-view\patient-prescriptions-view.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-prescriptions-view\patient-prescriptions-view.component.html", "HTML", 52, 0, 0, 0, 0, 0, 0, 0, 0, 9, 61
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-prescriptions-view\patient-prescriptions-view.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-prescriptions-view\patient-prescriptions-view.component.ts", "TypeScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 4, 30
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-prescriptions\patient-prescriptions.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-prescriptions\patient-prescriptions.component.html", "HTML", 10, 0, 0, 0, 0, 0, 0, 0, 72, 6, 88
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-prescriptions\patient-prescriptions.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-prescriptions\patient-prescriptions.component.ts", "TypeScript", 0, 34, 0, 0, 0, 0, 0, 0, 55, 16, 105
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-procedure-upload\patient-procedure-upload.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-procedure-upload\patient-procedure-upload.component.html", "HTML", 54, 0, 0, 0, 0, 0, 0, 0, 0, 5, 59
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-procedure-upload\patient-procedure-upload.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-procedure-upload\patient-procedure-upload.component.ts", "TypeScript", 0, 63, 0, 0, 0, 0, 0, 0, 2, 15, 80
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-procedures\patient-procedures.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-procedures\patient-procedures.component.html", "HTML", 92, 0, 0, 0, 0, 0, 0, 0, 0, 3, 95
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-procedures\patient-procedures.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-procedures\patient-procedures.component.ts", "TypeScript", 0, 110, 0, 0, 0, 0, 0, 0, 3, 14, 127
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-profile-header\patient-profile-header.component.css", "CSS", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-profile-header\patient-profile-header.component.html", "HTML", 314, 0, 0, 0, 0, 0, 0, 0, 50, 8, 372
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-profile-header\patient-profile-header.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-profile-header\patient-profile-header.component.ts", "TypeScript", 0, 287, 0, 0, 0, 0, 0, 0, 20, 55, 362
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-profile-routing.module.ts", "TypeScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 3, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-profile.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-profile.component.html", "HTML", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-profile.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-profile.component.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 5, 16
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-profile.module.ts", "TypeScript", 0, 120, 0, 0, 0, 0, 0, 0, 0, 3, 123
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-social-family\patient-social-family.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-social-family\patient-social-family.component.html", "HTML", 64, 0, 0, 0, 0, 0, 0, 0, 0, 3, 67
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-social-family\patient-social-family.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patient-social-family\patient-social-family.component.ts", "TypeScript", 0, 72, 0, 0, 0, 0, 0, 0, 5, 11, 88
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patientdiagnosticupload\patientdiagnosticupload.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patientdiagnosticupload\patientdiagnosticupload.component.html", "HTML", 49, 0, 0, 0, 0, 0, 0, 0, 0, 5, 54
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patientdiagnosticupload\patientdiagnosticupload.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-profile\patientdiagnosticupload\patientdiagnosticupload.component.ts", "TypeScript", 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-search\patient-search-routing.module.ts", "TypeScript", 0, 12, 0, 0, 0, 0, 0, 0, 0, 4, 16
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-search\patient-search.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-search\patient-search.component.html", "HTML", 129, 0, 0, 0, 0, 0, 0, 0, 19, 6, 154
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-search\patient-search.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-search\patient-search.component.ts", "TypeScript", 0, 180, 0, 0, 0, 0, 0, 0, 5, 21, 206
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\patient-search\patient-search.module.ts", "TypeScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 3, 24
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\Cptemployee-filter.pipe.ts", "TypeScript", 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 34
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\PrescriptionSearch-filter.pipe.ts", "TypeScript", 0, 29, 0, 0, 0, 0, 0, 0, 9, 2, 40
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\accept-copay.service.ts", "TypeScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 10, 48
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\appointment.service.ts", "TypeScript", 0, 34, 0, 0, 0, 0, 0, 0, 0, 12, 46
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\authentication.service.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 6, 28
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\book-appointment.service.ts", "TypeScript", 0, 40, 0, 0, 0, 0, 0, 0, 1, 4, 45
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\doctor-calendar.service.spec.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 13
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\doctor-calendar.service.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 5, 23
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\employee-filter.pipe.ts", "TypeScript", 0, 29, 0, 0, 0, 0, 0, 0, 0, 2, 31
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\encounter-filter.pipe.ts", "TypeScript", 0, 17, 0, 0, 0, 0, 0, 0, 2, 6, 25
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\landing-page.service.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 5, 27
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\officecalendar.service.ts", "TypeScript", 0, 58, 0, 0, 0, 0, 0, 0, 0, 12, 70
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\others-service.service.spec.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 13
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\others-service.service.ts", "TypeScript", 0, 29, 0, 0, 0, 0, 0, 0, 0, 7, 36
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-Prescriptions.service.ts", "TypeScript", 0, 77, 0, 0, 0, 0, 0, 0, 0, 13, 90
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-allergies.service.ts", "TypeScript", 0, 33, 0, 0, 0, 0, 0, 0, 1, 8, 42
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-chief-complaint.service.ts", "TypeScript", 0, 41, 0, 0, 0, 0, 0, 0, 2, 15, 58
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-cpt.service.ts", "TypeScript", 0, 44, 0, 0, 0, 0, 0, 0, 2, 18, 64
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-create.service.ts", "TypeScript", 0, 59, 0, 0, 0, 0, 0, 0, 10, 6, 75
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-encounter.service.ts", "TypeScript", 0, 42, 0, 0, 0, 0, 0, 0, 1, 12, 55
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-flow-sheet.service.ts", "TypeScript", 0, 29, 0, 0, 0, 0, 0, 0, 3, 8, 40
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-followup.service.ts", "TypeScript", 0, 41, 0, 0, 0, 0, 0, 0, 4, 12, 57
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-icd.service.ts", "TypeScript", 0, 40, 0, 0, 0, 0, 0, 0, 2, 14, 56
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-immunizations.service.ts", "TypeScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 7, 31
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-impression-plan.service.ts", "TypeScript", 0, 39, 0, 0, 0, 0, 0, 0, 2, 15, 56
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-insuranceinfo.service.ts", "TypeScript", 0, 19, 0, 0, 0, 0, 0, 0, 0, 8, 27
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-procedures.service.ts", "TypeScript", 0, 54, 0, 0, 0, 0, 0, 0, 4, 18, 76
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-profile-header.service.ts", "TypeScript", 0, 51, 0, 0, 0, 0, 0, 0, 8, 18, 77
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-search.service.ts", "TypeScript", 0, 38, 0, 0, 0, 0, 0, 0, 3, 15, 56
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-social-family.service.ts", "TypeScript", 0, 24, 0, 0, 0, 0, 0, 0, 1, 4, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patientdiagnosis.service.ts", "TypeScript", 0, 54, 0, 0, 0, 0, 0, 0, 4, 16, 74
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\reason-master.service.ts", "TypeScript", 0, 23, 0, 0, 0, 0, 0, 0, 0, 5, 28
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\safe-html-pipe.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 3, 21
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\service-master.service.spec.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 13
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\service-master.service.ts", "TypeScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 2, 27
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\user.service.spec.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 13
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\user.service.ts", "TypeScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 4, 42
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\header\header-routing.module.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\header\header.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\header\header.component.html", "HTML", 336, 0, 0, 0, 0, 0, 0, 0, 0, 8, 344
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\header\header.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\header\header.component.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 5, 27
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\shell.module.ts", "TypeScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 4, 20
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\side-menu\side-menu-routing.module.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\side-menu\side-menu.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\side-menu\side-menu.component.html", "HTML", 114, 0, 0, 0, 0, 0, 0, 0, 78, 6, 198
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\side-menu\side-menu.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\side-menu\side-menu.component.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 5, 23
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\manage-user\manage-user.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\manage-user\manage-user.component.html", "HTML", 89, 0, 0, 0, 0, 0, 0, 0, 4, 19, 112
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\manage-user\manage-user.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\manage-user\manage-user.component.ts", "TypeScript", 0, 48, 0, 0, 0, 0, 0, 0, 0, 12, 60
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\manage-user\manage-user.module.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 5, 25
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\manage-user\manage-user.routing.module.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\new-user\user.component.css", "CSS", 0, 0, 11, 0, 0, 0, 0, 0, 55, 0, 66
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\new-user\user.component.html", "HTML", 218, 0, 0, 0, 0, 0, 0, 0, 33, 25, 276
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\new-user\user.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\new-user\user.component.ts", "TypeScript", 0, 298, 0, 0, 0, 0, 0, 0, 19, 40, 357
